Id,SalePrice
1603,60019.14604201261
1604,254120.81834417977
1605,253451.62956446665
1606,180125.8260095676
1607,186815.9862701411
1608,216605.9037115767
1609,211552.13222329272
1610,162215.11677289358
1611,160602.59919940564
1612,177531.61806859612
1613,183834.44310422032
1614,127264.42804706213
1615,79552.28617801191
1616,58332.1280146956
1617,70041.34867629525
1618,117284.71432820661
1619,149132.92974606156
1620,181458.52448125114
1621,134389.11365797324
1622,136751.20482564182
1623,266987.2766753207
1624,208848.00493826903
1625,128861.16446322901
1626,171995.37132775015
1627,197780.63318116753
1628,273192.4041708752
1629,206596.3894758597
1630,338009.9907540295
1631,226205.84381154203
1632,244142.3257018251
1633,198951.65447484748
1634,189800.96783289057
1635,177118.14204569324
1636,168841.5919859216
1637,188543.38395653106
1638,230604.25602635555
1639,216013.1221553306
1640,282856.57100055204
1641,207230.2382575241
1642,227661.50004236423
1643,246432.72118652728
1644,249735.837367211
1645,221756.0639563203
1646,158068.67602591543
1647,175708.89732649643
1648,141834.35843406944
1649,129937.31138678896
1650,94285.05981073016
1651,105047.22736430075
1652,109143.86760908505
1653,113192.35280409106
1654,152773.36122766626
1655,151031.10745730693
1656,141308.69632663392
1657,154400.22655886877
1658,147127.065669087
1659,146523.99994643708
1660,137450.41678476823
1661,351489.8686372519
1662,329575.0599073393
1663,313704.7971597244
1664,407015.24094867846
1665,296475.6822131572
1666,277702.76126651
1667,300038.34864670434
1668,296099.78034224757
1669,282987.59409137233
1670,299190.500930917
1671,256449.69782317802
1672,351524.083899389
1673,286446.61374180927
1674,257000.05520162475
1675,192364.96399672003
1676,194843.3928748672
1677,215632.34589033853
1678,383930.3262692848
1679,309123.9174047054
1680,294016.3678017347
1681,260648.15980908135
1682,275338.1192450449
1683,210320.4595471283
1684,210430.95818000264
1685,184894.07704768446
1686,191864.19682679488
1687,191676.08167202352
1688,215954.82753261202
1689,221050.85368257598
1690,207971.8511698593
1691,196121.1780038001
1692,246468.7284034558
1693,189313.41619411157
1694,182860.4154531192
1695,193245.5089922438
1696,260297.57902919245
1697,197464.7477925988
1698,315912.38468630286
1699,291018.2276835635
1700,247608.9646719927
1701,276622.4685598463
1702,262325.3691179445
1703,262345.8018754453
1704,262512.2456103782
1705,250806.5049429757
1706,367213.498153009
1707,212971.7666834679
1708,223309.95091846818
1709,278007.9341832544
1710,248850.69890033803
1711,254814.09696969786
1712,276124.23193398304
1713,250430.10576441046
1714,225506.99990900955
1715,203075.98520854954
1716,201765.37713241414
1717,195330.24734163913
1718,164338.45007576724
1719,230054.23948557675
1720,244886.70873787487
1721,197697.34145168145
1722,149370.24779672408
1723,149656.01967661153
1724,226874.3053673089
1725,229910.46769078914
1726,195390.84387410618
1727,165972.225137532
1728,194181.43218707107
1729,166222.5667054369
1730,184486.14805244724
1731,106425.3664784613
1732,102355.3470190363
1733,114977.33497519372
1734,116942.3696540501
1735,124153.65530441725
1736,109705.44468331477
1737,316938.3414120844
1738,247934.8384242053
1739,288834.3504416512
1740,212720.62584529235
1741,186090.83742374624
1742,155874.08327188995
1743,168564.04575967882
1744,291019.6608772867
1745,249131.0524128396
1746,249117.47032461246
1747,245815.30843546265
1748,237696.00483462634
1749,155668.4379216435
1750,147963.77239348134
1751,270045.5380268465
1752,117304.92420496489
1753,167548.98508940358
1754,228277.33913253504
1755,154582.311610881
1756,111214.44458636409
1757,104694.38138653338
1758,122675.33641340258
1759,178018.92746036686
1760,161583.2314261091
1761,149390.34613191965
1762,171735.11712718033
1763,170368.6249505463
1764,113812.24925636267
1765,198849.86109910067
1766,193582.28720910265
1767,236956.73552547768
1768,137770.63283237652
1769,186297.02835908066
1770,153429.45414864877
1771,124975.04628505721
1772,145846.14068671805
1773,115149.27655011439
1774,142372.1820777771
1775,141392.5253530515
1776,139749.1219472536
1777,92198.3240747971
1778,136461.18155580852
1779,146535.2696808076
1780,183058.15651416313
1781,128896.75911631482
1782,56267.42468463001
1783,123887.1461117242
1784,90457.68850711524
1785,112553.57515650243
1786,128338.5007922342
1787,160647.52828698885
1788,10517.822390970308
1789,88983.45566052571
1790,31310.93841641699
1791,192536.564391664
1792,183789.27878470323
1793,142262.0300131915
1794,162612.16243346618
1795,137927.9320514705
1796,157955.79986983095
1797,132061.0010759118
1798,117632.77813733765
1799,97251.3258263052
1800,114369.17820697674
1801,105857.54326829547
1802,153203.0801358684
1803,167660.9560758327
1804,119185.77425929625
1805,145242.1764582086
1806,150304.19749844936
1807,151417.6433563023
1808,115000.0336913059
1809,125511.21713285311
1810,142024.22821111884
1811,73599.28663602029
1812,107055.78254410042
1813,123316.29056887701
1814,70099.43439211603
1815,18924.35675104172
1816,96760.51912842062
1817,83527.17149186833
1818,165769.97223675903
1819,122328.04926988482
1820,48149.93328938144
1821,121528.8099672473
1822,137406.38118103542
1823,21878.29791332502
1824,156959.3974695613
1825,150887.46617297456
1826,90980.84205609327
1827,107641.07592649432
1828,143122.94853072753
1829,103895.41382369306
1830,156891.02563477564
1831,204272.0749612979
1832,119928.01004747394
1833,157206.6092951605
1834,138407.23478576308
1835,121381.58967928682
1836,143117.5219152365
1837,87026.54201119067
1838,117143.74380994635
1839,86684.01083662314
1840,132275.7673009322
1841,123600.25520420168
1842,70731.93633013451
1843,129378.95968436543
1844,134269.91763458867
1845,149476.78828895325
1846,149285.83917918243
1847,190907.65884434409
1848,14420.31310379738
1849,140135.20422593178
1850,122580.31906233961
1851,161689.6785513137
1852,128389.00454559294
1853,119964.20396896731
1854,188183.76465274137
1855,175990.04326366726
1856,244611.12588061206
1857,144208.10472283023
1858,144915.46798942192
1859,136094.65882098232
1860,139054.1295812151
1861,134470.58852824895
1862,243503.91574044013
1863,241396.28135995194
1864,241416.19516793918
1865,316294.7288876402
1866,295412.747873666
1867,246857.64345777873
1868,282952.5480385269
1869,223494.4400112948
1870,234292.53337193606
1871,252117.2249438425
1872,181864.78673407063
1873,222896.27303634654
1874,146130.238597231
1875,206667.12410493847
1876,203432.13479130878
1877,216495.1522921261
1878,229796.39948343462
1879,118109.945451417
1880,132956.19833028852
1881,232836.75724039297
1882,267102.6380306296
1883,206138.62264051381
1884,226362.2011582828
1885,253072.22884036577
1886,276388.04714736575
1887,223739.4230441344
1888,268308.82661681273
1889,176894.6360463202
1890,115136.16088732868
1891,145923.46571951453
1892,76480.78288406762
1893,135729.65483604837
1894,120668.86450733757
1895,173163.43911361904
1896,124640.1413843045
1897,111925.54294005269
1898,133069.2738267139
1899,148664.67319813278
1900,160710.48540451564
1901,152523.7219025381
1902,161599.66856543394
1903,222711.3862002613
1904,136599.275003589
1905,191268.96328825876
1906,157365.2275813911
1907,206306.0260250573
1908,137416.17484508082
1909,144565.0830610774
1910,142781.66796819214
1911,217651.77259978792
1912,306244.69100626255
1913,148971.89580025012
1914,48119.576699156314
1915,250068.77029169817
1916,30714.391662120353
1917,264237.9878860614
1918,154707.3378136449
1919,194714.33230611542
1920,183755.85308928206
1921,321508.8882155691
1922,276667.94477939955
1923,245545.14000539714
1924,212096.2060631239
1925,247452.41305574938
1926,326190.55203405395
1927,134101.6516187759
1928,162336.6899658246
1929,114806.52102868888
1930,165666.8045591563
1931,133100.45587231545
1932,139586.3569521017
1933,153935.0030173012
1934,188309.24825265305
1935,180569.15738676186
1936,188401.26754488237
1937,197389.10166933946
1938,169980.60233030072
1939,254529.911653782
1940,210085.00721555343
1941,191896.2470787256
1942,186610.43439646042
1943,210419.10147996363
1944,279968.00628865673
1945,315036.23152261856
1946,173414.21824124898
1947,277912.1143635132
1948,185502.05298389937
1949,251585.35494407383
1950,199818.66653457587
1951,265288.1095059407
1952,243737.3623744389
1953,165686.53468157863
1954,235075.39197588433
1955,131523.05562717235
1956,293618.13764077355
1957,186265.84498805576
1958,283514.92809364386
1959,133045.86932321498
1960,101295.9898699678
1961,103445.1861013025
1962,111623.6639814789
1963,127842.74722725735
1964,100177.71733193914
1965,133097.76375550008
1966,152818.2051173111
1967,258314.39665793977
1968,327969.8818381862
1969,320084.1345075981
1970,339792.1819987325
1971,368583.3041273274
1972,319017.9753038408
1973,266828.80592878023
1974,282708.7164562957
1975,399250.830288965
1976,270152.13836802007
1977,305981.9886600871
1978,317977.9730284363
1979,290076.58208475076
1980,209197.98518728372
1981,286646.48007810256
1982,224472.33559654723
1983,225026.84441900253
1984,193183.08896052907
1985,224415.26150716748
1986,229315.94919341896
1987,211842.53864791128
1988,190501.67821670184
1989,220010.4656043481
1990,232832.67856434826
1991,217890.94105669437
1992,235157.6229976581
1993,194615.3885004581
1994,250501.05698469304
1995,210509.0033397912
1996,272271.3405114445
1997,290818.1880837467
1998,286523.9242747065
1999,261698.428391092
2000,296703.443720144
2001,252560.75564880995
2002,234487.47817537328
2003,261774.87405303214
2004,260955.91097665508
2005,238494.6330209314
2006,234543.11439543846
2007,263914.0145718488
2008,214842.02461526473
2009,196613.22563365707
2010,221671.32522646338
2011,176291.02709133667
2012,193561.78197310492
2013,174789.17851568642
2014,188970.86835620995
2015,202497.79859575722
2016,188015.85823098756
2017,212381.01947795087
2018,116178.11986841564
2019,125561.3428146413
2020,77207.18759178068
2021,97199.56436242326
2022,192026.0769409393
2023,134238.07428599196
2024,274554.5594874029
2025,339795.34817970754
2026,198046.54447467928
2027,144645.07217793236
2028,179950.80347823515
2029,155031.9953628378
2030,263890.91127594374
2031,253173.80911804526
2032,244497.1310714085
2033,253605.1950979815
2034,160823.78891399712
2035,220373.7748926885
2036,209720.26659016544
2037,211007.316481638
2038,321264.16857583285
2039,219268.66259149625
2040,332120.62417538697
2041,269484.76583802025
2042,227452.83940834366
2043,171282.86049409397
2044,205196.0624597806
2045,217087.768839763
2046,139379.42439215095
2047,127103.43373765214
2048,126456.1507456447
2049,127967.58857928589
2050,184240.74628616683
2051,135821.3852877773
2052,127315.94177072495
2053,145771.88285775436
2054,69582.57786617288
2055,152959.61469375575
2056,160359.70257560187
2057,108251.56157497526
2058,206295.97178091155
2059,132911.95881936722
2060,196419.3255906948
2061,195215.84338375507
2062,113133.98979206523
2063,106380.62971445429
2064,121597.91293123947
2065,112629.30027071992
2066,195522.33357451158
2067,153515.69225121452
2068,139158.68031521165
2069,90557.84661813988
2070,104141.93903052667
2071,74324.4698309307
2072,125814.42263599532
2073,129555.8721257043
2074,185277.70995153184
2075,144700.18719309964
2076,117183.41841572733
2077,132799.52390878275
2078,113774.58731847769
2079,135073.9262687522
2080,132640.61612654803
2081,122457.82635668712
2082,129247.1278999385
2083,140579.76784256916
2084,105594.1404482678
2085,121665.12401107769
2086,177472.57070499705
2087,132517.3865289148
2088,113861.88342246832
2089,69231.98845331836
2090,127103.57376379473
2091,78754.68887444958
2092,149462.07088805083
2093,143657.43946483592
2094,150623.717730643
2095,127566.53840318602
2096,86583.17945820093
2097,85356.33054419095
2098,128194.21633946733
2099,14240.931688177632
2100,70826.76594701689
2101,92731.14405769785
2102,159153.05694240564
2103,95023.50779393339
2104,143388.959649625
2105,137148.85607304564
2106,13396.44175227196
2107,207466.21310626366
2108,122263.42525643972
2109,115547.4069635109
2110,135357.68097918015
2111,200921.52295252122
2112,138048.57715594
2113,118565.20014905371
2114,124261.36201796774
2115,167165.10706895986
2116,112500.84754545428
2117,155176.93375418405
2118,137670.1907455891
2119,117980.33843998471
2120,109100.39517581859
2121,86191.06748164585
2122,91774.79795008921
2123,119944.6751497658
2124,189306.0909140606
2125,127614.27112752688
2126,143570.82156802318
2127,161424.865848338
2128,145834.29321055533
2129,114345.20639032475
2130,141586.3590859722
2131,158225.41414319212
2132,118860.0230943989
2133,133775.8182868841
2134,122566.29004827142
2135,106053.37708987459
2136,28729.412008394487
2137,119388.47843319061
2138,121424.80872698058
2139,152122.5944151387
2140,136671.2721190548
2141,163924.3779801575
2142,122756.6551921023
2143,139517.20624053013
2144,73584.43699878384
2145,135935.6772713149
2146,185374.66890318645
2147,142890.07904197928
2148,134864.2147812089
2149,116592.90387451346
2150,230351.69595430978
2151,150680.795923671
2152,175093.52297983994
2153,199060.72032691143
2154,103443.04288139497
2155,156281.78150034673
2156,271479.9709823511
2157,241331.14471267466
2158,246687.94710118556
2159,244339.75930620567
2160,194930.5317995213
2161,261131.66735322494
2162,347501.3653493051
2163,301895.0782076251
2164,232805.19250037754
2165,216231.60146136698
2166,143838.21927025472
2167,211971.90470264037
2168,189364.65346676437
2169,200581.33811869496
2170,215168.3028156564
2171,149628.457023917
2172,129261.39459181484
2173,203101.27063189493
2174,253432.0379223416
2175,283560.0521139861
2176,268980.88402372133
2177,253660.75658086082
2178,242367.03177562682
2179,145984.52919948683
2180,221416.0674940697
2181,212249.86898480798
2182,228933.25562605564
2183,208005.28020602418
2184,142668.68677537213
2185,124083.9426651008
2186,159336.79126123595
2187,160297.8018338487
2188,166467.53188030887
2189,358519.9206060767
2190,86535.66213524225
2191,86845.36471485486
2192,51425.15701196389
2193,115336.02077007061
2194,120228.63924008259
2195,90610.48749972251
2196,97014.52548831352
2197,100464.4459023436
2198,193711.29329797276
2199,171560.60137140402
2200,149117.13436523336
2201,138053.05470465194
2202,203119.59946769336
2203,120634.20043700794
2204,158006.27850981313
2205,118052.62779635168
2206,160071.52370618284
2207,213426.94698550855
2208,250789.21802041656
2209,198898.158709032
2210,134256.67893249798
2211,132356.4096804466
2212,129766.1051119999
2213,99744.04575098353
2214,157323.66465297132
2215,108141.96371244523
2216,153784.1493117127
2217,14404.642770732054
2218,84645.07952079223
2219,77197.38985822327
2220,44340.41246217699
2221,249791.5158804704
2222,234255.0483429071
2223,264366.57333154255
2224,235253.84566188348
2225,134733.6532531951
2226,181919.71830713656
2227,214864.887940231
2228,251036.96610146575
2229,241573.02937719924
2230,153495.73501230055
2231,204965.56926685735
2232,213537.4021912075
2233,185775.3881747136
2234,247156.12188618025
2235,210278.94135088404
2236,265698.73489166633
2237,279441.94642757927
2238,197886.6316742492
2239,157664.5649674947
2240,153442.58795236843
2241,112737.77766301762
2242,111056.92707091942
2243,125685.31167394249
2244,87496.86077570426
2245,88063.66114384006
2246,140951.04483329877
2247,136353.78355230973
2248,134921.29140354344
2249,120986.45429682196
2250,126182.60463636182
2251,118847.66003593849
2252,196088.8045658411
2253,169906.8223987904
2254,197743.6798512393
2255,204872.13278803206
2256,189889.06482704473
2257,209092.22007839102
2258,185081.3250315881
2259,196530.64889452443
2260,161559.61397941178
2261,199004.65173942735
2262,216799.72068352578
2263,296067.7984077956
2264,367039.6468170935
2265,149639.4277444007
2266,265354.92965736217
2267,340249.8041495108
2268,351781.60929024126
2269,166567.8132144867
2270,201696.60296113952
2271,226825.50652758265
2272,222615.9169700886
2273,172419.3212188671
2274,191922.5145044753
2275,175845.6045527812
2276,193640.5300335309
2277,187145.34483429557
2278,169923.54997628555
2279,114113.78670537658
2280,107361.73731845547
2281,180065.22060660645
2282,176139.41912924428
2283,119060.70382539998
2284,110341.64996636356
2285,162460.63793208706
2286,112922.78099392983
2287,296862.566068938
2288,261945.9362323715
2289,309573.6191160793
2290,345945.13732388173
2291,303933.6045460163
2292,360657.58791728853
2293,359208.0062064552
2294,340523.58210147615
2295,365024.65710565937
2296,280827.57474384527
2297,276945.58100017393
2298,294022.6080446546
2299,324849.10115731275
2300,290096.8272602819
2301,258452.83341162303
2302,234012.1314231886
2303,263858.87814360275
2304,249725.75150449062
2305,190372.16712259338
2306,190789.1251614883
2307,192720.1818825486
2308,244602.8136614177
2309,268540.7500039588
2310,222610.82714908174
2311,210889.0767343829
2312,189619.0114413174
2313,186057.07231216645
2314,198260.5607994704
2315,188311.1554126751
2316,193336.0387220264
2317,187305.4295136067
2318,179017.09399544424
2319,200790.54339396884
2320,203752.29755628598
2321,248197.4562096072
2322,217356.46351672965
2323,193409.95099379704
2324,202461.441902295
2325,226320.6070929845
2326,198128.81438027858
2327,221177.7746764538
2328,232963.58152718307
2329,195338.2657908171
2330,208663.97525086394
2331,296634.3019801965
2332,344664.8709825452
2333,300178.5901296211
2334,252763.58092005504
2335,268602.68011546996
2336,285578.1084397242
2337,208377.51221303176
2338,252060.508605344
2339,255772.80168823292
2340,343335.5485159673
2341,220289.4538349791
2342,247916.9891753872
2343,232713.69666823675
2344,239445.71436961275
2345,248593.23308766633
2346,224803.90153963515
2347,205443.38908097218
2348,249828.80494265747
2349,172586.6470012397
2350,261302.9780311482
2351,261269.48315119883
2352,267629.71197453723
2353,248530.55710633378
2354,166787.16669682786
2355,183872.83006023592
2356,149104.39441715623
2357,220211.04620784777
2358,200074.60176392528
2359,155465.62751245126
2360,127958.6201461791
2361,128391.21202725056
2362,277359.2919804868
2363,136348.96564978478
2364,187343.38243532018
2365,230061.19322700333
2366,200426.51733935904
2367,231100.81208423688
2368,199337.07826173212
2369,228399.475769124
2370,155891.54482318345
2371,146711.13675787346
2372,201905.8209116531
2373,278751.54344776575
2374,299045.41782899736
2375,250335.5087123406
2376,288642.07657800056
2377,333404.9602873693
2378,156828.00206394796
2379,220684.32948661642
2380,143764.89142278675
2381,171748.10263855732
2382,253362.48197710537
2383,243414.7200074643
2384,252343.67655214132
2385,162315.8341761101
2386,138800.66617525904
2387,130312.92042463948
2388,110422.43997260323
2389,130874.95325635141
2390,149530.18640696234
2391,124495.21537708421
2392,108968.40984536498
2393,177004.7319966436
2394,129353.27302155364
2395,199676.72656476242
2396,172888.85505116964
2397,214689.15178583167
2398,130289.81884659408
2399,30418.81856875634
2400,26742.82643861603
2401,125672.79512629588
2402,147618.27440306963
2403,131703.04994270694
2404,139562.0776303378
2405,156973.54697311437
2406,145470.50187695608
2407,112374.7138240994
2408,141890.06952991826
2409,126597.13156350539
2410,199571.86659181514
2411,112010.64727819711
2412,166367.8024715376
2413,119704.08066409058
2414,145601.73320993432
2415,123817.7594852657
2416,135575.56289582676
2417,138460.02375695342
2418,123686.58430525474
2419,101407.02017368423
2420,109390.98745286162
2421,139690.37772913603
2422,116553.75808196026
2423,110339.70963117364
2424,157952.10251197498
2425,232650.9145265445
2426,118871.80818621954
2427,117114.67659944342
2428,206859.20412337617
2429,109058.96878295066
2430,132217.710212535
2431,114306.54171144706
2432,127990.5854201836
2433,146198.79106740258
2434,127336.37526306766
2435,146700.87408194598
2436,115209.98994083307
2437,110173.82408567099
2438,103957.14634384122
2439,109214.14727303921
2440,127236.91113530379
2441,95459.21757008904
2442,103476.30885171727
2443,132568.7822739256
2444,119677.55737264291
2445,62185.8912016293
2446,105130.25511492277
2447,203840.2004258104
2448,149048.89238433028
2449,100526.40221482073
2450,156229.43360402854
2451,116504.23969271523
2452,221217.2609380877
2453,99052.54468143219
2454,149017.59321471048
2455,142469.13138769777
2456,127780.57651555818
2457,121110.65429114643
2458,127050.26788732992
2459,103853.8589917263
2460,144120.63212227728
2461,115928.86872104835
2462,138284.96779864607
2463,117229.91557131498
2464,185948.61216064566
2465,137251.0593194652
2466,96221.21730679274
2467,149382.56360744173
2468,81681.05726634315
2469,87201.21736505465
2470,204708.84863760695
2471,245051.1719358908
2472,179907.06225536088
2473,75501.56369057205
2474,66814.34140257817
2475,254137.4107294262
2476,93908.75100324699
2477,90054.556230783
2478,160784.09790341835
2479,83542.70012916764
2480,126585.73757620319
2481,116012.90704432363
2482,106290.42823247472
2483,105042.43641168089
2484,123625.15304981149
2485,125026.13225375
2486,148133.91219130252
2487,209291.00914629875
2488,193418.24750729767
2489,166522.2391758333
2490,143583.52238462307
2491,89521.1257317015
2492,206664.762675073
2493,152206.49222775898
2494,164706.33935561753
2495,108195.31875143643
2496,252461.65808126493
2497,173523.0314405316
2498,98579.0394348877
2499,86675.61223328672
2500,122973.22846565885
2501,128766.41686256765
2502,138152.56477461685
2503,76040.78647810314
2504,194351.30262472527
2505,235063.30297102476
2506,264419.21382800187
2507,297498.47306381515
2508,264575.79664989933
2509,231370.98161487305
2510,250746.4183041777
2511,210920.42674475606
2512,223865.3088673686
2513,230261.13837549533
2514,307906.68672073074
2515,138280.30317074317
2516,168895.86741813272
2517,146288.91054283665
2518,155318.16135758278
2519,233437.45246943855
2520,217619.55698445975
2521,210259.01486765104
2522,230353.89516313258
2523,109497.0940341868
2524,122094.42883504182
2525,127339.32612732076
2526,119956.60800838284
2527,111116.59952960676
2528,112590.34901662776
2529,112205.93931128923
2530,114936.29779484519
2531,255337.0145673803
2532,230936.69066253048
2533,224979.0032526662
2534,250597.98846056242
2535,284078.52985175466
2536,249790.93974122242
2537,256873.81046193163
2538,199029.51980960928
2539,203803.05108120316
2540,188982.01944699977
2541,207119.21213126183
2542,158016.82016805955
2543,121509.80214555748
2544,107314.23648216156
2545,129501.00929579837
2546,156041.67067610356
2547,156108.50407482823
2548,174123.66020809556
2549,149556.86419740086
2550,616859.1061393614
2551,145681.17518297676
2552,128341.2113843835
2553,77171.582619122
2554,99370.26914994372
2555,121333.34346393985
2556,80828.05066307238
2557,79671.48595566931
2558,161947.43906449876
2559,122052.61463152827
2560,166756.72112755175
2561,151872.55359739857
2562,146631.17988795112
2563,147935.6492567181
2564,194886.8377776898
2565,167059.45160339982
2566,122281.08034656849
2567,90496.52756770607
2568,196857.33747435268
2569,199362.42969348282
2570,134026.80984989693
2571,167214.59980419953
2572,191539.98057053634
2573,228913.6675894002
2574,335109.5004177815
2575,130339.40338582313
2576,136455.43930666219
2577,147238.98451849236
2578,89933.40536845266
2579,26675.231485221768
2580,107233.725132094
2581,102132.54480511392
2582,131562.0008190954
2583,253770.96252114372
2584,179650.8755187029
2585,177200.81350754993
2586,237491.35834615654
2587,214610.92358918744
2588,159384.75327757676
2589,155032.94007736677
2590,214470.875659375
2591,261515.0672315471
2592,239489.7681125733
2593,261737.6520459412
2594,202149.92418333213
2595,235211.73403443093
2596,290075.60214469815
2597,198136.02983709332
2598,260261.34411069052
2599,328094.5407953623
2600,186569.82974167238
2601,154512.57096115756
2602,59577.09475622373
2603,66713.19056866551
2604,67757.94796195929
2605,62727.144194192486
2606,139016.49805954867
2607,219610.2060658643
2608,223692.53814455867
2609,162910.49044191
2610,113205.12011056137
2611,142720.1340864352
2612,148686.2381300917
2613,138061.7606115758
2614,123815.3354398415
2615,166180.0758092343
2616,169935.6982639362
2617,177242.8057821428
2618,200129.54275020584
2619,239360.51191827818
2620,191131.5649365934
2621,190600.58963472466
2622,205498.24373917212
2623,251528.79538988066
2624,288984.218500942
2625,290893.71299491567
2626,182638.10350293084
2627,195064.9314532089
2628,356271.1431982466
2629,383033.1416113083
2630,321455.5514218521
2631,369248.6759662584
2632,342038.92965616356
2633,281646.4890626997
2634,333877.62346221623
2635,163619.03766216338
2636,216693.17817577277
2637,185061.52341294196
2638,258600.12783476873
2639,204788.7092709858
2640,162760.97649164312
2641,82132.07864577929
2642,181924.39980444266
2643,108317.24334315537
2644,122597.17231595772
2645,113304.56171753071
2646,106327.60870591528
2647,119447.81047129421
2648,148444.01071948232
2649,161912.28780745063
2650,157413.33460045047
2651,140280.21048963
2652,333040.15268229926
2653,264239.0741606874
2654,233781.5414307306
2655,329676.0895260812
2656,299036.32119169296
2657,304176.94566190196
2658,289012.47235562257
2659,287676.06703869626
2660,293346.6474550937
2661,303748.51420092117
2662,304926.66205733083
2663,276599.1285629056
2664,266679.6859407744
2665,307192.4988781295
2666,275726.79681615694
2667,187748.27984320326
2668,204833.35989092104
2669,189504.8229078357
2670,279948.47875645687
2671,207504.1403277968
2672,207395.55410712142
2673,212497.588827763
2674,226234.80959978956
2675,186567.75144792465
2676,214049.170301673
2677,217091.18925037957
2678,258914.43349272362
2679,259384.66343914228
2680,269465.30142603884
2681,335835.2458375236
2682,307287.98862302257
2683,422427.83013363695
2684,286726.681032347
2685,323578.3966853325
2686,270362.6652613061
2687,270276.4954556683
2688,247491.98004721664
2689,227044.92835176154
2690,350838.0178547865
2691,194151.96114655328
2692,165054.57830375852
2693,214832.1712550379
2694,171687.86859003734
2695,222119.08520666626
2696,209069.02902342565
2697,201918.29156949162
2698,207163.17310250807
2699,170114.1300548832
2700,157498.6410619947
2701,155841.90464628534
2702,107344.36893830402
2703,171602.2347092703
2704,160770.14995145611
2705,108976.5838287631
2706,109346.18200100353
2707,126487.2213405578
2708,117761.68467547931
2709,112324.92261269176
2710,123023.97301666369
2711,286396.7625022216
2712,330434.3612146089
2713,194165.243239671
2714,155834.8901999283
2715,157033.96494026692
2716,150371.57460871362
2717,213245.11701229494
2718,241804.34778086655
2719,130149.67120161932
2720,207676.68045486603
2721,120913.9016053637
2722,159225.7150939391
2723,158560.6392951915
2724,108254.689240454
2725,126609.82531679352
2726,126943.58203592314
2727,185118.59372934327
2728,188329.85733518703
2729,130978.40129034966
2730,140465.363802708
2731,129895.22064660816
2732,132509.2052160774
2733,170095.79818747938
2734,179310.69669191795
2735,126984.72774864663
2736,162585.25708802836
